ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2236,2236,Priya Bhat,34,4,5,6,2
2237,2237,Priya Gowda,45,6,3,10,1
2238,2238,Priya Deshmukh,35,9,2,10,2
2239,2239,Suresh Kulkarni,33,8,3,8,1
2240,2240,Sunita Bhat,41,5,1,3,1
2241,2241,Vijay Gowda,57,1,3,8,1
2242,2242,Lakshmi Kulkarni,27,5,4,6,2
2243,2243,Vijay Shetty,60,10,3,5,1
2244,2244,Vijay Bhat,63,1,1,9,1
2245,2245,Mahesh Patil,37,5,4,1,1
2246,2246,Vijay Rao,23,1,1,7,1
2247,2247,Venkatesh Kumar,68,10,3,10,2
2248,2248,Ganesh Pujari,67,1,4,1,2
2249,2249,Mahesh Kumar,22,9,3,10,2
2250,2250,Manjunath Kulkarni,53,8,5,6,1
2251,2251,Ganesh Reddy,64,2,1,9,1
2252,2252,Lakshmi Pujari,65,8,4,9,1
2253,2253,Manjunath Deshmukh,37,6,5,10,2
2254,2254,Venkatesh Reddy,24,5,1,8,2
2255,2255,Mahesh Nayak,60,7,3,9,2
2256,2256,Ramesh Patil,68,6,3,9,2
2257,2257,Priya Shetty,51,9,5,2,1
2258,2258,Venkatesh Rao,38,3,5,10,1
2259,2259,Suresh Gowda,35,1,4,7,1
2260,2260,Ganesh Pujari,54,9,1,4,2
2261,2261,Ramesh Nayak,34,2,5,7,1
2262,2262,Priya Rao,54,5,2,7,2
2263,2263,Sunita Pujari,34,7,1,10,2
2264,2264,Anitha Rao,55,2,1,8,2
2265,2265,Priya Pujari,70,6,3,6,2
2266,2266,Anitha Shetty,61,8,1,1,2
2267,2267,Ganesh Pujari,46,8,5,10,2
2268,2268,Priya Nayak,35,8,1,10,1
2269,2269,Lakshmi Reddy,50,8,1,9,1
2270,2270,Sunita Deshmukh,51,5,4,4,1
2271,2271,Anitha Reddy,52,2,1,2,1
2272,2272,Manjunath Nayak,34,9,3,8,1
2273,2273,Sunita Reddy,53,2,4,2,1
2274,2274,Ganesh Kumar,42,10,2,7,2
2275,2275,Kavitha Nayak,37,5,5,7,1
2276,2276,Ganesh Shetty,60,10,5,8,2
2277,2277,Sunita Deshmukh,22,3,1,3,2
2278,2278,Sunita Hegde,58,3,5,8,2
2279,2279,Anitha Nayak,37,10,2,8,2
2280,2280,Ganesh Gowda,47,1,1,3,2
2281,2281,Mahesh Nayak,45,4,4,10,2
2282,2282,Anitha Bhat,36,8,4,5,1
2283,2283,Sunita Pujari,50,6,5,1,1
2284,2284,Ramesh Deshmukh,68,10,2,2,2
2285,2285,Priya Nayak,27,8,4,9,2
2286,2286,Mahesh Kulkarni,66,1,5,2,1
2287,2287,Ramesh Shetty,52,2,2,10,1
2288,2288,Suresh Hegde,56,9,5,7,1
2289,2289,Kavitha Reddy,42,3,4,7,2
2290,2290,Vijay Nayak,67,5,1,7,1
2291,2291,Sunita Rao,56,8,2,7,2
2292,2292,Suresh Patil,23,6,4,10,2
2293,2293,Suresh Gowda,56,3,3,3,2
2294,2294,Sunita Gowda,32,9,5,8,1
2295,2295,Anitha Deshmukh,36,10,2,3,1
2296,2296,Venkatesh Patil,48,8,4,4,1
2297,2297,Priya Shetty,48,8,3,6,2
2298,2298,Venkatesh Bhat,68,7,3,10,2
2299,2299,Venkatesh Deshmukh,62,6,4,6,1
2300,2300,Vijay Kulkarni,25,6,5,10,1
2301,2301,Vijay Reddy,36,8,2,10,1
2302,2302,Manjunath Reddy,53,4,1,3,2
2303,2303,Ramesh Nayak,33,4,5,2,2
2304,2304,Kavitha Pujari,22,8,4,6,2
2305,2305,Ramesh Kulkarni,53,10,4,10,1
2306,2306,Anitha Deshmukh,28,6,1,1,1
2307,2307,Venkatesh Bhat,60,2,3,3,1
2308,2308,Lakshmi Kulkarni,51,9,3,1,1
2309,2309,Lakshmi Bhat,54,7,4,6,2
2310,2310,Venkatesh Pujari,46,5,2,9,2
2311,2311,Mahesh Gowda,59,8,3,5,1
2312,2312,Vijay Nayak,43,5,2,2,2
2313,2313,Vijay Reddy,26,8,5,9,2
2314,2314,Lakshmi Hegde,65,9,2,5,2
2315,2315,Venkatesh Kumar,21,5,1,2,1
2316,2316,Suresh Pujari,39,3,4,1,1
2317,2317,Anitha Deshmukh,65,7,5,2,1
2318,2318,Priya Shetty,33,5,4,7,2
2319,2319,Kavitha Reddy,65,3,2,10,2
2320,2320,Kavitha Deshmukh,63,2,5,10,2
2321,2321,Venkatesh Bhat,65,7,5,8,2
2322,2322,Mahesh Rao,36,1,2,1,1
2323,2323,Anitha Hegde,58,3,3,8,1
2324,2324,Kavitha Kulkarni,70,4,4,3,1
2325,2325,Vijay Pujari,31,6,2,7,2
2326,2326,Priya Gowda,69,3,1,5,1
2327,2327,Ganesh Patil,24,9,3,3,1
2328,2328,Ganesh Deshmukh,56,4,4,4,1
2329,2329,Sunita Nayak,36,5,1,2,1
2330,2330,Kavitha Reddy,44,10,1,10,2
2331,2331,Mahesh Kulkarni,51,8,1,10,1
2332,2332,Venkatesh Bhat,29,4,2,3,2
2333,2333,Priya Gowda,56,9,3,8,1
2334,2334,Mahesh Shetty,63,9,2,4,2
2335,2335,Manjunath Rao,49,3,1,1,2
2336,2336,Mahesh Kumar,68,8,2,3,1
2337,2337,Ramesh Deshmukh,38,8,5,3,2
2338,2338,Kavitha Hegde,56,3,1,7,1
2339,2339,Kavitha Rao,62,8,5,8,2
2340,2340,Priya Kumar,22,7,3,1,1
2341,2341,Sunita Kulkarni,59,6,4,6,1
2342,2342,Mahesh Hegde,70,3,1,1,1
2343,2343,Anitha Kumar,56,1,4,9,1
2344,2344,Manjunath Patil,31,5,2,4,1
2345,2345,Lakshmi Reddy,54,9,2,7,1
2346,2346,Ramesh Shetty,49,10,5,7,1
2347,2347,Vijay Gowda,54,3,1,5,2
2348,2348,Vijay Gowda,69,2,2,3,2
2349,2349,Mahesh Nayak,36,9,3,9,2
2350,2350,Vijay Pujari,43,9,4,7,1
2351,2351,Manjunath Gowda,53,8,2,3,2
2352,2352,Sunita Pujari,25,4,1,2,1
2353,2353,Venkatesh Kumar,34,8,1,4,2
2354,2354,Priya Gowda,38,10,5,4,1
2355,2355,Mahesh Hegde,45,1,2,5,2
2356,2356,Mahesh Rao,45,9,5,10,2
2357,2357,Suresh Kulkarni,68,10,5,3,2
2358,2358,Ganesh Hegde,53,8,3,8,2
2359,2359,Ganesh Gowda,68,9,1,5,1
2360,2360,Priya Shetty,30,2,3,4,1
2361,2361,Ganesh Rao,40,6,2,9,2
2362,2362,Priya Reddy,69,4,5,2,2
2363,2363,Mahesh Kumar,22,6,4,10,2
2364,2364,Priya Rao,44,6,3,9,2
2365,2365,Vijay Deshmukh,22,4,1,1,1
2366,2366,Ganesh Rao,28,4,2,6,2
2367,2367,Ganesh Bhat,66,4,5,1,2
2368,2368,Suresh Pujari,38,10,2,3,1
2369,2369,Mahesh Nayak,27,9,1,7,2
2370,2370,Suresh Pujari,59,6,4,5,2
2371,2371,Ramesh Nayak,21,3,2,6,1
2372,2372,Mahesh Reddy,68,3,5,10,2
2373,2373,Priya Rao,51,7,5,2,1
2374,2374,Priya Patil,63,3,4,6,2
2375,2375,Kavitha Hegde,59,6,2,2,1
2376,2376,Venkatesh Deshmukh,69,4,3,10,1
2377,2377,Venkatesh Gowda,28,8,2,10,1
2378,2378,Manjunath Deshmukh,40,7,3,3,1
2379,2379,Priya Gowda,39,1,4,1,1
2380,2380,Ganesh Shetty,45,9,4,8,1
2381,2381,Anitha Rao,40,9,3,5,2
2382,2382,Manjunath Hegde,32,8,5,2,1
2383,2383,Vijay Kulkarni,50,8,1,10,2
2384,2384,Ganesh Deshmukh,43,10,1,9,1
2385,2385,Sunita Rao,27,5,2,3,2
2386,2386,Mahesh Rao,53,6,1,2,2
2387,2387,Manjunath Nayak,39,7,5,5,1
2388,2388,Anitha Pujari,62,7,2,1,2
2389,2389,Sunita Patil,36,9,1,6,1
2390,2390,Suresh Patil,54,2,4,8,2
2391,2391,Venkatesh Shetty,47,2,2,6,1
2392,2392,Priya Rao,28,10,2,3,1
2393,2393,Priya Rao,54,10,3,7,1
2394,2394,Anitha Hegde,55,10,3,3,2
2395,2395,Priya Hegde,46,9,5,8,2
2396,2396,Suresh Pujari,38,3,2,3,2
2397,2397,Kavitha Bhat,60,7,3,7,2
2398,2398,Priya Patil,24,8,1,7,2
2399,2399,Vijay Rao,41,2,1,10,2
2400,2400,Anitha Reddy,69,1,4,1,2
2401,2401,Vijay Bhat,22,5,4,10,1
2402,2402,Manjunath Kulkarni,62,10,1,9,2
2403,2403,Suresh Gowda,62,8,2,9,1
2404,2404,Manjunath Rao,65,7,4,2,2
2405,2405,Anitha Kulkarni,31,7,5,3,1
2406,2406,Ganesh Nayak,48,9,5,8,1
2407,2407,Sunita Pujari,22,6,3,7,2
2408,2408,Ganesh Hegde,66,2,5,5,1
2409,2409,Kavitha Nayak,54,7,3,7,1
2410,2410,Suresh Reddy,38,1,5,3,1
2411,2411,Kavitha Bhat,23,4,2,6,2
2412,2412,Priya Gowda,70,10,3,6,1
2413,2413,Lakshmi Pujari,31,4,3,5,2
2414,2414,Ganesh Kumar,44,8,1,3,2
2415,2415,Suresh Kulkarni,46,4,1,9,1
2416,2416,Lakshmi Kumar,43,10,2,8,2
2417,2417,Priya Reddy,41,1,5,4,2
2418,2418,Ganesh Rao,51,1,1,9,1
2419,2419,Vijay Reddy,24,2,3,3,2
2420,2420,Priya Patil,35,5,5,8,2
2421,2421,Mahesh Reddy,57,8,2,8,1
2422,2422,Kavitha Nayak,64,6,3,1,2
2423,2423,Venkatesh Pujari,49,6,2,2,2
2424,2424,Anitha Hegde,36,8,3,7,2
2425,2425,Ramesh Rao,28,6,1,3,2
2426,2426,Anitha Patil,34,1,4,1,2
2427,2427,Venkatesh Patil,61,1,2,2,1
2428,2428,Priya Rao,49,9,5,6,2
2429,2429,Priya Pujari,70,9,1,1,2
2430,2430,Anitha Gowda,23,10,4,10,1
2431,2431,Ganesh Gowda,35,6,5,5,1
2432,2432,Anitha Pujari,53,10,1,8,1
2433,2433,Mahesh Rao,32,5,4,7,1
2434,2434,Mahesh Rao,28,7,2,7,1
2435,2435,Ramesh Deshmukh,41,9,1,9,2
2436,2436,Suresh Gowda,29,3,3,8,2
2437,2437,Kavitha Gowda,51,9,3,8,2
2438,2438,Vijay Kumar,41,1,1,5,2
2439,2439,Ramesh Deshmukh,33,3,4,4,2
2440,2440,Suresh Bhat,33,9,5,5,2
2441,2441,Lakshmi Bhat,54,1,4,6,1
2442,2442,Anitha Rao,64,6,1,4,1
2443,2443,Mahesh Kulkarni,21,2,4,7,1
2444,2444,Ramesh Patil,68,6,5,4,1
2445,2445,Suresh Rao,49,1,2,10,2
2446,2446,Kavitha Pujari,63,5,4,2,1
2447,2447,Anitha Reddy,24,1,1,10,2
2448,2448,Vijay Hegde,65,3,5,8,2
2449,2449,Anitha Pujari,62,10,1,2,1
2450,2450,Venkatesh Nayak,68,4,4,3,1
2451,2451,Manjunath Hegde,49,4,5,2,1
2452,2452,Anitha Bhat,53,5,3,10,2
2453,2453,Manjunath Rao,24,9,1,7,1
2454,2454,Suresh Nayak,30,7,2,9,2
2455,2455,Manjunath Rao,48,6,4,9,2
2456,2456,Lakshmi Pujari,64,9,1,3,1
2457,2457,Kavitha Gowda,65,9,3,5,2
2458,2458,Lakshmi Gowda,42,9,4,8,1
2459,2459,Sunita Patil,38,7,2,1,2
2460,2460,Mahesh Bhat,55,3,1,10,1
2461,2461,Priya Kumar,30,3,4,6,2
2462,2462,Manjunath Reddy,67,2,1,4,2
2463,2463,Anitha Deshmukh,56,3,3,8,2
2464,2464,Anitha Reddy,23,8,2,5,1
2465,2465,Mahesh Rao,67,3,5,5,1
2466,2466,Vijay Hegde,62,5,1,2,1
2467,2467,Venkatesh Patil,26,9,5,9,2
2468,2468,Sunita Pujari,32,7,2,5,2
2469,2469,Kavitha Nayak,35,3,5,6,2
2470,2470,Ramesh Rao,22,8,4,8,1
2471,2471,Vijay Deshmukh,47,3,3,10,2
2472,2472,Priya Bhat,55,9,3,5,2
2473,2473,Venkatesh Bhat,28,8,1,5,1
2474,2474,Ganesh Hegde,54,1,3,8,2
2475,2475,Mahesh Rao,47,7,3,6,1
2476,2476,Kavitha Nayak,51,9,5,6,1
2477,2477,Mahesh Rao,34,10,4,10,2
2478,2478,Anitha Pujari,63,8,2,7,2
2479,2479,Anitha Hegde,34,7,2,9,2
2480,2480,Anitha Pujari,60,8,3,10,2
2481,2481,Ganesh Shetty,58,8,1,1,1
2482,2482,Anitha Gowda,68,5,4,9,2
2483,2483,Kavitha Kulkarni,50,10,5,4,2
2484,2484,Sunita Shetty,60,4,1,7,2
2485,2485,Venkatesh Pujari,28,7,1,1,2
2486,2486,Venkatesh Pujari,48,1,1,8,2
2487,2487,Suresh Patil,55,3,5,3,2
2488,2488,Sunita Reddy,36,2,3,10,1
2489,2489,Suresh Pujari,66,2,5,8,2
2490,2490,Priya Kulkarni,62,6,1,6,1
2491,2491,Sunita Hegde,65,1,1,8,1
2492,2492,Vijay Kumar,51,9,1,1,1
2493,2493,Kavitha Reddy,51,2,2,10,1
2494,2494,Suresh Kumar,25,1,1,8,2
2495,2495,Suresh Gowda,62,5,3,8,2
2496,2496,Lakshmi Nayak,57,6,3,3,1
2497,2497,Kavitha Bhat,57,2,1,1,1
2498,2498,Manjunath Kumar,60,3,3,8,1
2499,2499,Kavitha Deshmukh,23,6,5,7,1
2500,2500,Sunita Rao,54,7,3,9,1
2501,2501,Priya Reddy,55,8,5,5,2
2502,2502,Lakshmi Reddy,33,4,3,3,1
2503,2503,Mahesh Patil,27,2,3,4,2
2504,2504,Ramesh Bhat,47,8,4,6,2
2505,2505,Ganesh Rao,69,8,2,5,2
2506,2506,Vijay Shetty,22,3,4,5,1
2507,2507,Venkatesh Pujari,42,8,3,7,2
2508,2508,Vijay Rao,69,2,4,7,1
2509,2509,Kavitha Deshmukh,43,8,4,6,1
2510,2510,Ramesh Kumar,56,5,1,5,2
2511,2511,Mahesh Kumar,44,5,2,10,2
2512,2512,Anitha Patil,21,4,1,6,2
2513,2513,Venkatesh Shetty,58,7,1,5,1
2514,2514,Mahesh Patil,26,1,2,9,1
2515,2515,Priya Kulkarni,55,6,5,5,2
2516,2516,Sunita Nayak,37,4,1,3,1
2517,2517,Manjunath Deshmukh,59,9,1,4,1
2518,2518,Vijay Pujari,56,2,1,1,1
2519,2519,Mahesh Rao,39,9,5,5,1
2520,2520,Ramesh Gowda,56,10,4,8,2
2521,2521,Manjunath Bhat,62,10,5,1,1
2522,2522,Priya Shetty,45,1,1,1,2
2523,2523,Ganesh Kumar,26,6,4,9,1
2524,2524,Manjunath Rao,68,8,4,3,2
2525,2525,Ramesh Kumar,60,4,3,3,2
2526,2526,Mahesh Deshmukh,70,7,1,4,1
2527,2527,Ramesh Shetty,65,6,4,4,2
2528,2528,Mahesh Reddy,59,2,5,2,1
2529,2529,Suresh Nayak,70,8,2,5,2
2530,2530,Kavitha Rao,33,6,2,7,2
2531,2531,Vijay Gowda,22,8,2,9,1
2532,2532,Sunita Kulkarni,36,4,3,6,2
2533,2533,Kavitha Patil,36,4,5,1,1
2534,2534,Lakshmi Kumar,47,9,1,8,2
2535,2535,Sunita Pujari,62,1,3,5,1
2536,2536,Suresh Hegde,66,4,3,5,2
2537,2537,Ganesh Pujari,45,8,3,6,1
2538,2538,Manjunath Pujari,24,7,3,4,2
2539,2539,Priya Gowda,45,5,5,9,1
2540,2540,Suresh Kumar,24,6,3,3,1
2541,2541,Anitha Deshmukh,62,10,4,7,2
2542,2542,Anitha Deshmukh,68,4,4,4,1
2543,2543,Ramesh Pujari,41,8,5,4,2
2544,2544,Ganesh Kulkarni,61,2,5,9,2
2545,2545,Sunita Gowda,49,9,2,1,1
2546,2546,Anitha Gowda,52,7,1,3,2
2547,2547,Ramesh Shetty,53,5,1,9,1
2548,2548,Ganesh Kulkarni,44,1,5,4,1
2549,2549,Ganesh Gowda,65,1,2,5,1
2550,2550,Vijay Rao,68,7,5,10,1
2551,2551,Sunita Gowda,34,3,3,8,1
2552,2552,Kavitha Pujari,28,7,4,5,2
2553,2553,Kavitha Reddy,55,6,2,10,2
2554,2554,Kavitha Pujari,35,3,5,2,2
2555,2555,Mahesh Shetty,26,7,3,4,1
2556,2556,Venkatesh Pujari,61,3,3,9,1
2557,2557,Suresh Kumar,33,1,3,8,2
2558,2558,Priya Nayak,56,3,3,4,1
2559,2559,Sunita Hegde,60,9,4,6,1
2560,2560,Ramesh Shetty,39,5,4,7,1
2561,2561,Lakshmi Gowda,26,9,1,3,2
2562,2562,Priya Nayak,34,8,5,10,1
2563,2563,Ramesh Rao,54,2,5,9,1
2564,2564,Venkatesh Pujari,43,6,3,2,1
2565,2565,Lakshmi Deshmukh,56,7,3,1,1
2566,2566,Priya Nayak,48,1,2,1,2
2567,2567,Ramesh Nayak,44,7,4,4,2
2568,2568,Lakshmi Nayak,51,9,1,1,1
2569,2569,Sunita Kulkarni,38,1,5,5,1
2570,2570,Venkatesh Pujari,21,7,1,3,2
2571,2571,Manjunath Gowda,32,10,3,1,1
2572,2572,Ganesh Nayak,55,6,1,1,2
2573,2573,Mahesh Hegde,31,3,5,6,1
2574,2574,Suresh Bhat,32,10,3,9,1
2575,2575,Vijay Rao,43,3,5,8,2
2576,2576,Kavitha Bhat,25,2,3,1,1
2577,2577,Kavitha Gowda,44,8,4,4,2
2578,2578,Sunita Gowda,22,9,3,8,1
2579,2579,Suresh Kulkarni,49,5,1,3,2
2580,2580,Manjunath Rao,46,7,5,8,2
2581,2581,Lakshmi Deshmukh,60,10,1,1,2
2582,2582,Venkatesh Pujari,68,8,3,3,2
2583,2583,Manjunath Kulkarni,41,1,1,2,1
2584,2584,Lakshmi Hegde,56,5,5,7,2
2585,2585,Kavitha Kumar,67,5,1,2,2
2586,2586,Manjunath Shetty,30,10,2,9,1
2587,2587,Lakshmi Patil,26,8,5,1,1
2588,2588,Anitha Shetty,70,7,3,8,1
2589,2589,Suresh Hegde,28,7,5,8,1
2590,2590,Sunita Hegde,51,2,5,3,2
2591,2591,Manjunath Pujari,49,6,1,1,2
2592,2592,Manjunath Gowda,64,10,3,9,2
2593,2593,Kavitha Nayak,24,6,4,2,2
2594,2594,Anitha Reddy,34,9,3,2,1
2595,2595,Vijay Hegde,55,4,2,1,2
2596,2596,Venkatesh Kulkarni,56,5,2,2,2
2597,2597,Suresh Pujari,53,3,5,7,2
2598,2598,Lakshmi Patil,59,2,2,5,2
2599,2599,Kavitha Kulkarni,61,8,5,5,2
2600,2600,Sunita Rao,25,2,1,8,2
2601,2601,Venkatesh Gowda,44,10,4,6,2
2602,2602,Vijay Reddy,45,3,3,10,2
2603,2603,Manjunath Deshmukh,61,6,3,4,1
2604,2604,Suresh Patil,44,6,1,8,1
2605,2605,Ramesh Deshmukh,62,3,4,9,2
2606,2606,Priya Patil,27,8,3,10,1
2607,2607,Mahesh Pujari,53,4,1,5,1
2608,2608,Sunita Nayak,53,5,1,6,2
2609,2609,Venkatesh Kulkarni,30,3,5,3,1
2610,2610,Mahesh Patil,65,5,3,10,1
2611,2611,Vijay Kumar,23,8,1,1,1
2612,2612,Venkatesh Rao,42,7,2,9,1
2613,2613,Anitha Pujari,48,1,2,7,2
2614,2614,Ramesh Nayak,64,9,4,5,2
2615,2615,Kavitha Pujari,37,4,4,10,1
2616,2616,Ramesh Gowda,48,7,3,4,1
2617,2617,Mahesh Reddy,24,5,2,7,1
2618,2618,Mahesh Rao,70,2,5,2,1
2619,2619,Priya Reddy,45,7,3,7,2
2620,2620,Priya Kulkarni,60,6,2,4,1
2621,2621,Mahesh Reddy,46,5,5,5,1
2622,2622,Ramesh Bhat,36,9,4,8,1
2623,2623,Suresh Shetty,29,1,5,6,2
2624,2624,Sunita Rao,41,7,3,4,2
2625,2625,Venkatesh Nayak,30,3,2,9,2
2626,2626,Ganesh Deshmukh,58,10,1,9,2
2627,2627,Ramesh Hegde,21,9,2,5,1
2628,2628,Sunita Nayak,44,2,5,8,1
2629,2629,Anitha Patil,44,2,3,5,1
2630,2630,Ganesh Deshmukh,65,9,3,5,2
2631,2631,Suresh Shetty,64,3,3,2,2
2632,2632,Vijay Bhat,33,5,1,8,1
2633,2633,Venkatesh Patil,66,10,2,2,1
2634,2634,Anitha Patil,56,10,5,8,2
2635,2635,Vijay Rao,70,4,3,2,1
2636,2636,Priya Hegde,37,4,4,2,1
2637,2637,Ganesh Deshmukh,48,7,5,4,1
2638,2638,Kavitha Reddy,35,1,5,6,2
2639,2639,Sunita Deshmukh,40,7,4,8,2
2640,2640,Kavitha Kulkarni,57,2,5,10,1
2641,2641,Anitha Pujari,40,3,2,7,2
2642,2642,Lakshmi Deshmukh,47,3,3,8,1
2643,2643,Anitha Patil,51,2,3,3,1
2644,2644,Lakshmi Patil,48,5,2,9,1
2645,2645,Ganesh Rao,27,8,3,9,2
2646,2646,Vijay Deshmukh,33,7,2,5,1
2647,2647,Ramesh Nayak,31,9,4,10,1
2648,2648,Suresh Nayak,39,6,4,6,1
2649,2649,Anitha Deshmukh,33,3,4,7,2
2650,2650,Priya Rao,47,5,3,5,2
2651,2651,Suresh Bhat,69,9,4,2,1
2652,2652,Ramesh Gowda,23,5,3,10,2
2653,2653,Lakshmi Reddy,26,6,3,5,1
2654,2654,Mahesh Shetty,34,3,3,9,2
2655,2655,Lakshmi Deshmukh,35,10,5,7,1
2656,2656,Manjunath Patil,34,5,3,2,2
2657,2657,Ganesh Hegde,42,9,4,7,2
2658,2658,Priya Nayak,25,4,1,2,1
2659,2659,Manjunath Reddy,38,1,5,7,2
2660,2660,Vijay Bhat,30,7,2,3,2
2661,2661,Priya Hegde,55,3,4,4,2
2662,2662,Manjunath Nayak,69,1,2,3,2
2663,2663,Priya Kulkarni,23,9,3,4,1
2664,2664,Lakshmi Hegde,70,4,4,7,2
2665,2665,Manjunath Shetty,55,1,2,7,1
2666,2666,Priya Nayak,35,4,1,6,1
2667,2667,Anitha Deshmukh,46,2,1,1,1
2668,2668,Vijay Pujari,60,10,4,4,1
2669,2669,Mahesh Kumar,34,9,4,7,2
2670,2670,Vijay Kulkarni,62,2,1,4,1
2671,2671,Ganesh Nayak,40,3,3,7,1
2672,2672,Manjunath Nayak,43,5,5,10,1
2673,2673,Sunita Shetty,61,3,1,8,2
2674,2674,Lakshmi Reddy,45,2,5,2,1
2675,2675,Kavitha Shetty,57,3,2,2,1
2676,2676,Kavitha Shetty,63,2,4,10,2
2677,2677,Kavitha Nayak,28,7,2,4,1
2678,2678,Priya Hegde,55,8,5,7,2
2679,2679,Suresh Hegde,58,8,1,6,1
2680,2680,Lakshmi Kulkarni,35,2,4,7,2
2681,2681,Lakshmi Gowda,45,2,2,3,1
2682,2682,Suresh Shetty,57,6,3,10,2
2683,2683,Anitha Hegde,69,5,4,6,1
2684,2684,Priya Hegde,40,8,1,6,1
2685,2685,Mahesh Gowda,56,8,1,4,2
2686,2686,Suresh Kulkarni,27,6,3,6,2
2687,2687,Lakshmi Deshmukh,49,3,5,3,1
2688,2688,Ramesh Gowda,22,6,3,4,1
2689,2689,Ganesh Kumar,60,8,3,2,2
2690,2690,Kavitha Kumar,53,3,3,5,1
2691,2691,Manjunath Reddy,61,4,3,2,2
2692,2692,Ganesh Nayak,30,2,1,5,1
2693,2693,Lakshmi Shetty,29,9,4,5,1
2694,2694,Vijay Shetty,64,9,2,3,2
2695,2695,Vijay Nayak,54,2,5,10,2
2696,2696,Ramesh Bhat,66,9,3,6,1
2697,2697,Vijay Shetty,53,2,2,9,2
2698,2698,Priya Kumar,44,4,4,8,2
2699,2699,Mahesh Patil,25,4,1,7,2
2700,2700,Ramesh Reddy,26,3,5,9,2
2701,2701,Ramesh Patil,35,3,2,8,1
2702,2702,Sunita Bhat,48,4,4,10,2
2703,2703,Ramesh Gowda,52,6,1,9,1
2704,2704,Suresh Gowda,59,9,2,10,2
2705,2705,Manjunath Gowda,50,8,5,7,1
2706,2706,Suresh Gowda,27,10,1,10,2
2707,2707,Suresh Rao,28,10,3,8,1
2708,2708,Suresh Kumar,44,10,3,8,2
2709,2709,Anitha Pujari,66,10,4,2,2
2710,2710,Manjunath Kumar,39,4,5,8,1
2711,2711,Mahesh Bhat,22,8,5,1,1
2712,2712,Anitha Deshmukh,55,8,3,6,1
2713,2713,Suresh Hegde,66,6,4,5,2
2714,2714,Ramesh Patil,69,2,5,7,1
2715,2715,Venkatesh Kumar,44,1,3,5,1
2716,2716,Suresh Kumar,32,7,4,4,2
2717,2717,Mahesh Hegde,45,5,1,9,2
2718,2718,Vijay Hegde,23,1,3,5,1
2719,2719,Venkatesh Patil,66,2,4,8,2
2720,2720,Ramesh Shetty,31,2,5,4,1
2721,2721,Mahesh Gowda,67,1,5,6,1
2722,2722,Kavitha Shetty,26,5,3,8,1
2723,2723,Lakshmi Shetty,30,5,4,1,2
2724,2724,Mahesh Deshmukh,21,10,5,8,1
2725,2725,Venkatesh Patil,34,5,1,8,1
2726,2726,Anitha Nayak,54,7,4,8,2
2727,2727,Anitha Bhat,61,10,4,9,2
2728,2728,Mahesh Pujari,31,6,4,1,2
2729,2729,Priya Patil,42,3,4,3,1
2730,2730,Venkatesh Deshmukh,50,6,5,4,1
2731,2731,Ganesh Shetty,68,10,1,2,1
2732,2732,Vijay Reddy,69,9,4,8,1
2733,2733,Ganesh Deshmukh,32,1,5,7,2
2734,2734,Vijay Patil,70,9,3,5,1
2735,2735,Manjunath Hegde,30,8,5,5,2
2736,2736,Sunita Rao,41,7,1,8,1
2737,2737,Manjunath Rao,69,6,5,4,1
2738,2738,Mahesh Kumar,30,8,4,10,2
2739,2739,Venkatesh Pujari,36,2,4,6,2
2740,2740,Sunita Nayak,69,6,3,4,1
2741,2741,Vijay Bhat,67,3,4,4,1
2742,2742,Anitha Pujari,46,4,4,10,2
2743,2743,Ganesh Patil,26,5,5,6,1
2744,2744,Venkatesh Hegde,57,7,1,1,1
2745,2745,Lakshmi Pujari,53,3,2,8,1
2746,2746,Ganesh Rao,31,9,1,8,1
2747,2747,Mahesh Patil,27,6,4,9,2
2748,2748,Kavitha Nayak,70,5,2,8,1
2749,2749,Priya Kumar,48,5,3,5,2
2750,2750,Priya Rao,51,6,2,1,2
2751,2751,Venkatesh Pujari,36,5,4,3,1
2752,2752,Mahesh Shetty,25,4,3,9,2
2753,2753,Sunita Reddy,57,1,3,2,2
2754,2754,Ganesh Pujari,28,2,2,5,1
2755,2755,Mahesh Pujari,63,1,2,5,2
2756,2756,Kavitha Rao,45,10,3,6,1
2757,2757,Anitha Kulkarni,39,4,3,1,1
2758,2758,Ramesh Deshmukh,57,7,1,2,1
2759,2759,Manjunath Kulkarni,37,5,1,9,1
2760,2760,Anitha Deshmukh,29,5,1,4,2
2761,2761,Vijay Gowda,43,9,5,10,1
2762,2762,Ganesh Kumar,59,3,1,6,2
2763,2763,Anitha Bhat,50,5,2,5,2
2764,2764,Ramesh Kulkarni,56,6,2,6,2
2765,2765,Suresh Nayak,23,4,2,4,2
2766,2766,Kavitha Patil,38,1,4,5,1
2767,2767,Lakshmi Reddy,47,3,5,4,2
2768,2768,Manjunath Hegde,23,7,1,2,2
2769,2769,Manjunath Rao,56,6,3,5,2
2770,2770,Priya Reddy,48,7,5,4,2
2771,2771,Suresh Hegde,54,5,1,1,2
2772,2772,Vijay Bhat,28,8,5,9,2
2773,2773,Vijay Rao,21,2,2,8,1
2774,2774,Anitha Nayak,31,7,2,10,1
2775,2775,Priya Deshmukh,22,2,5,8,2
2776,2776,Ramesh Bhat,58,7,4,2,2
2777,2777,Kavitha Pujari,25,9,3,2,1
