VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2662,2123,Vijay Kulkarni,65,2,1
2663,2123,Ganesh Pujari,52,1,1
2664,2124,Lakshmi Reddy,18,1,1
2665,2125,Manjunath Deshmukh,21,1,0
2666,2125,Manjunath Nayak,18,1,1
2667,2126,Lakshmi Hegde,30,1,0
2668,2127,Priya Shetty,28,2,0
2669,2128,Venkatesh Pujari,39,1,0
2670,2129,Priya Deshmukh,27,1,0
2671,2130,Venkatesh Rao,36,1,1
2672,2131,Kavitha Pujari,27,2,0
2673,2132,Mahesh Shetty,55,2,1
2674,2133,Mahesh Kulkarni,38,1,0
2675,2133,Priya Rao,43,1,0
2676,2134,Venkatesh Patil,30,2,0
2677,2135,Lakshmi Shetty,45,1,0
2678,2135,Kavitha Gowda,31,1,1
2679,2136,Ramesh Reddy,23,1,0
2680,2137,Mahesh Hegde,44,2,0
2681,2138,Manjunath Kulkarni,40,1,0
2682,2139,Manjunath Reddy,62,2,0
2683,2140,Manjunath Reddy,46,2,0
2684,2140,Manjunath Gowda,23,2,0
2685,2141,Priya Kulkarni,59,2,1
2686,2142,Suresh Patil,57,1,0
2687,2142,Suresh Kulkarni,45,2,0
2688,2143,Lakshmi Reddy,45,2,0
2689,2144,Lakshmi Pujari,35,2,0
2690,2144,Ganesh Kumar,51,2,1
2691,2145,Ramesh Hegde,20,2,1
2692,2146,Ganesh Hegde,46,1,1
2693,2146,Ramesh Gowda,65,1,0
2694,2147,Lakshmi Nayak,32,1,0
2695,2148,Ramesh Reddy,32,1,0
2696,2149,Manjunath Shetty,37,1,0
2697,2149,Venkatesh Gowda,45,1,0
2698,2150,Priya Bhat,40,1,0
2699,2150,Priya Pujari,24,2,1
2700,2151,Suresh Bhat,22,1,0
2701,2152,Suresh Rao,57,2,0
2702,2152,Ramesh Gowda,54,2,0
2703,2153,Ganesh Shetty,41,1,1
2704,2154,Venkatesh Nayak,44,1,0
2705,2155,Ramesh Kumar,55,1,0
2706,2156,Suresh Patil,60,2,0
2707,2157,Suresh Kulkarni,58,2,0
2708,2158,Sunita Gowda,63,1,0
2709,2159,Lakshmi Nayak,30,1,0
2710,2160,Suresh Shetty,35,1,1
2711,2161,Mahesh Kumar,34,2,1
2712,2161,Suresh Nayak,27,2,0
2713,2162,Ramesh Rao,19,1,1
2714,2163,Lakshmi Gowda,57,2,1
2715,2164,Priya Hegde,49,2,1
2716,2165,Vijay Reddy,47,2,1
2717,2166,Anitha Hegde,62,1,0
2718,2166,Lakshmi Kulkarni,65,2,0
2719,2167,Kavitha Gowda,28,1,1
2720,2167,Anitha Kumar,25,1,0
2721,2168,Lakshmi Bhat,49,1,0
2722,2169,Kavitha Patil,26,2,0
2723,2170,Ganesh Bhat,29,1,0
2724,2171,Venkatesh Rao,46,1,0
2725,2172,Priya Nayak,35,1,0
2726,2173,Venkatesh Deshmukh,44,2,0
2727,2174,Kavitha Bhat,21,2,0
2728,2174,Sunita Shetty,30,1,0
2729,2175,Vijay Bhat,52,2,0
2730,2176,Priya Bhat,20,2,0
2731,2177,Priya Bhat,49,1,1
2732,2178,Vijay Bhat,44,1,0
2733,2179,Ramesh Pujari,65,2,0
2734,2180,Venkatesh Deshmukh,42,1,0
2735,2181,Vijay Kumar,56,1,1
2736,2181,Sunita Hegde,26,2,0
2737,2182,Sunita Shetty,31,1,1
2738,2183,Kavitha Rao,62,1,1
2739,2184,Vijay Hegde,40,2,1
2740,2185,Lakshmi Kulkarni,47,1,0
2741,2186,Kavitha Nayak,54,2,0
2742,2186,Vijay Rao,46,2,0
2743,2187,Suresh Pujari,22,2,0
2744,2188,Ganesh Shetty,53,1,1
2745,2189,Manjunath Patil,41,2,0
2746,2190,Priya Deshmukh,46,2,0
2747,2190,Suresh Deshmukh,32,1,0
2748,2191,Priya Nayak,35,2,1
2749,2192,Ganesh Reddy,53,1,1
2750,2192,Kavitha Pujari,24,1,1
2751,2193,Sunita Patil,48,1,0
2752,2194,Ganesh Kulkarni,36,1,0
2753,2195,Suresh Pujari,43,2,0
2754,2196,Manjunath Pujari,54,1,0
2755,2197,Manjunath Patil,21,2,0
2756,2197,Mahesh Patil,34,1,0
2757,2198,Anitha Kumar,61,1,0
2758,2198,Ramesh Bhat,43,1,0
2759,2199,Ramesh Kumar,65,2,1
2760,2200,Priya Patil,47,2,0
2761,2200,Ramesh Patil,21,2,0
2762,2201,Ganesh Rao,29,1,0
2763,2202,Kavitha Kumar,38,1,1
2764,2203,Priya Reddy,56,2,0
2765,2203,Suresh Gowda,24,2,1
2766,2204,Kavitha Kumar,43,1,0
2767,2205,Lakshmi Reddy,42,1,0
2768,2206,Anitha Kumar,44,1,1
2769,2207,Anitha Kulkarni,38,2,0
2770,2208,Lakshmi Rao,36,2,1
2771,2208,Priya Bhat,22,1,1
2772,2209,Suresh Shetty,55,2,0
2773,2209,Kavitha Shetty,65,1,0
2774,2210,Sunita Shetty,51,1,0
2775,2211,Vijay Pujari,57,2,1
2776,2212,Suresh Patil,58,1,0
2777,2213,Manjunath Kulkarni,57,1,0
2778,2214,Manjunath Shetty,27,2,0
2779,2215,Mahesh Reddy,34,1,1
2780,2216,Priya Shetty,20,1,0
2781,2217,Lakshmi Deshmukh,65,2,0
2782,2218,Lakshmi Nayak,23,1,0
2783,2219,Venkatesh Pujari,58,2,0
2784,2220,Ramesh Pujari,45,1,1
2785,2221,Vijay Bhat,49,2,0
2786,2221,Ganesh Hegde,48,1,0
2787,2222,Ganesh Reddy,62,1,0
2788,2223,Kavitha Shetty,39,2,1
2789,2223,Ramesh Rao,64,2,1
2790,2224,Lakshmi Reddy,50,1,0
2791,2225,Vijay Bhat,41,1,1
2792,2225,Anitha Bhat,54,1,0
2793,2226,Kavitha Kulkarni,18,1,0
2794,2227,Kavitha Shetty,55,1,0
2795,2228,Kavitha Patil,40,2,0
2796,2229,Vijay Nayak,20,2,0
2797,2230,Manjunath Kumar,44,2,1
2798,2230,Vijay Pujari,24,2,1
2799,2231,Venkatesh Reddy,33,1,0
2800,2232,Venkatesh Patil,24,2,0
2801,2233,Venkatesh Deshmukh,30,1,0
2802,2234,Kavitha Shetty,43,1,0
2803,2235,Lakshmi Gowda,50,2,0
2804,2236,Manjunath Bhat,36,2,0
2805,2237,Anitha Kumar,31,1,0
2806,2238,Ganesh Kumar,35,1,1
2807,2239,Kavitha Patil,61,1,0
2808,2240,Ganesh Patil,59,2,1
2809,2241,Ramesh Rao,24,1,1
2810,2242,Manjunath Patil,60,1,0
2811,2242,Sunita Pujari,56,1,0
2812,2243,Vijay Gowda,27,2,0
2813,2244,Suresh Deshmukh,65,2,0
2814,2245,Sunita Reddy,60,1,1
2815,2246,Anitha Gowda,27,2,0
2816,2247,Lakshmi Kumar,19,2,1
2817,2248,Manjunath Deshmukh,52,1,0
2818,2248,Ramesh Shetty,40,2,0
2819,2249,Suresh Reddy,56,1,0
2820,2250,Sunita Kulkarni,24,1,0
2821,2251,Priya Hegde,44,2,1
2822,2252,Anitha Nayak,55,1,0
2823,2253,Venkatesh Shetty,32,2,0
2824,2254,Ramesh Patil,48,1,0
2825,2255,Kavitha Rao,45,2,0
2826,2256,Ramesh Gowda,39,2,0
2827,2257,Mahesh Reddy,41,2,0
2828,2258,Manjunath Bhat,61,2,0
2829,2259,Anitha Gowda,47,2,0
2830,2260,Lakshmi Nayak,33,1,0
2831,2261,Priya Pujari,33,2,0
2832,2261,Venkatesh Kumar,35,1,0
2833,2262,Manjunath Deshmukh,41,1,0
2834,2263,Kavitha Kumar,21,1,0
2835,2264,Ramesh Pujari,37,2,0
2836,2264,Vijay Reddy,46,2,0
2837,2265,Vijay Patil,62,1,0
2838,2265,Priya Deshmukh,26,1,1
2839,2266,Lakshmi Nayak,21,2,0
2840,2267,Vijay Patil,62,2,0
2841,2268,Ganesh Kumar,62,1,0
2842,2269,Ganesh Kulkarni,25,1,0
2843,2270,Ganesh Kumar,54,1,0
2844,2270,Mahesh Patil,38,1,0
2845,2271,Kavitha Pujari,34,1,1
2846,2272,Suresh Gowda,48,1,0
2847,2273,Suresh Deshmukh,22,1,0
2848,2274,Ramesh Nayak,56,2,0
2849,2275,Priya Gowda,28,2,1
2850,2276,Lakshmi Pujari,34,1,0
2851,2276,Mahesh Shetty,62,2,0
2852,2277,Lakshmi Bhat,57,1,0
2853,2278,Priya Bhat,51,2,0
2854,2279,Anitha Deshmukh,50,2,1
2855,2280,Sunita Pujari,44,2,0
2856,2280,Vijay Shetty,34,2,1
2857,2281,Ramesh Kulkarni,19,1,0
2858,2282,Priya Deshmukh,60,2,1
2859,2282,Suresh Nayak,63,1,0
2860,2283,Priya Kulkarni,54,2,1
2861,2283,Ramesh Gowda,21,1,0
2862,2284,Lakshmi Hegde,41,1,1
2863,2285,Sunita Rao,57,1,0
2864,2286,Ramesh Kulkarni,46,1,0
2865,2287,Mahesh Rao,60,2,0
2866,2287,Vijay Reddy,57,1,0
2867,2288,Anitha Patil,60,2,0
2868,2289,Mahesh Patil,50,2,1
2869,2290,Priya Kulkarni,54,2,0
2870,2290,Mahesh Reddy,31,2,0
2871,2291,Anitha Gowda,36,1,1
2872,2292,Anitha Bhat,44,2,0
2873,2293,Manjunath Rao,37,2,0
2874,2294,Lakshmi Kumar,48,1,0
2875,2295,Vijay Patil,24,1,0
2876,2295,Suresh Pujari,40,2,1
2877,2296,Ramesh Bhat,57,1,0
2878,2297,Ganesh Hegde,47,1,0
2879,2298,Ramesh Reddy,32,1,0
2880,2299,Ramesh Bhat,50,1,0
2881,2300,Mahesh Deshmukh,43,2,0
2882,2301,Suresh Nayak,47,2,1
2883,2302,Anitha Kumar,45,1,0
2884,2302,Priya Deshmukh,30,2,0
2885,2303,Venkatesh Pujari,39,1,0
2886,2304,Manjunath Kulkarni,24,2,0
2887,2305,Anitha Gowda,39,2,1
2888,2305,Priya Rao,52,2,1
2889,2306,Suresh Rao,41,2,0
2890,2306,Venkatesh Bhat,62,1,0
2891,2307,Anitha Nayak,19,1,0
2892,2308,Priya Pujari,59,2,0
2893,2309,Anitha Hegde,56,1,0
2894,2310,Lakshmi Hegde,63,1,0
2895,2311,Kavitha Bhat,48,2,0
2896,2312,Sunita Patil,47,2,0
2897,2313,Venkatesh Rao,26,1,0
2898,2314,Anitha Kumar,55,1,0
2899,2315,Ganesh Nayak,48,1,1
2900,2316,Ganesh Kulkarni,36,1,0
2901,2317,Suresh Deshmukh,63,2,0
2902,2318,Ganesh Hegde,41,1,0
2903,2319,Anitha Deshmukh,51,2,0
2904,2319,Kavitha Rao,54,2,0
2905,2320,Ganesh Gowda,62,2,0
2906,2321,Suresh Nayak,54,2,0
2907,2322,Kavitha Gowda,52,2,0
2908,2323,Priya Reddy,42,2,1
2909,2324,Priya Hegde,26,1,0
2910,2325,Venkatesh Bhat,33,2,0
2911,2326,Kavitha Shetty,31,2,0
2912,2327,Sunita Shetty,40,1,0
2913,2328,Ramesh Rao,20,2,0
2914,2329,Manjunath Patil,22,1,0
2915,2329,Sunita Kulkarni,20,1,0
2916,2330,Ramesh Pujari,60,2,0
2917,2330,Lakshmi Shetty,45,1,0
2918,2331,Kavitha Reddy,33,1,1
2919,2332,Anitha Kulkarni,40,2,1
2920,2332,Suresh Nayak,24,2,0
2921,2333,Suresh Reddy,63,2,0
2922,2334,Ganesh Patil,52,1,0
2923,2335,Manjunath Kumar,31,1,0
2924,2336,Priya Kumar,21,1,0
2925,2337,Priya Bhat,39,2,0
2926,2338,Kavitha Bhat,39,2,0
2927,2339,Ramesh Gowda,38,1,0
2928,2340,Sunita Pujari,58,1,0
2929,2340,Vijay Shetty,56,2,1
2930,2341,Lakshmi Pujari,58,2,0
2931,2342,Manjunath Deshmukh,43,1,0
2932,2343,Manjunath Shetty,50,1,1
2933,2343,Ramesh Gowda,63,2,0
2934,2344,Lakshmi Pujari,44,1,0
2935,2345,Priya Gowda,46,1,0
2936,2346,Manjunath Deshmukh,37,2,1
2937,2347,Priya Nayak,37,2,0
2938,2348,Ramesh Pujari,51,1,0
2939,2349,Vijay Pujari,38,1,0
2940,2350,Ramesh Nayak,22,2,0
2941,2350,Ramesh Reddy,35,2,1
2942,2351,Suresh Kumar,55,2,0
2943,2352,Priya Bhat,52,1,0
2944,2352,Anitha Shetty,49,1,0
2945,2353,Ramesh Kulkarni,43,1,1
2946,2354,Sunita Bhat,40,2,1
2947,2355,Ganesh Nayak,18,1,0
2948,2355,Anitha Shetty,46,1,0
2949,2356,Lakshmi Gowda,43,2,0
2950,2356,Sunita Bhat,52,2,1
2951,2357,Vijay Bhat,33,1,0
2952,2357,Venkatesh Bhat,38,1,1
2953,2358,Mahesh Reddy,62,2,0
2954,2359,Vijay Rao,36,1,0
2955,2360,Lakshmi Gowda,45,1,0
2956,2360,Manjunath Kulkarni,57,1,0
2957,2361,Kavitha Hegde,40,1,0
2958,2361,Ramesh Kumar,54,1,0
2959,2362,Mahesh Pujari,53,2,0
2960,2363,Mahesh Reddy,63,1,1
2961,2364,Manjunath Pujari,40,2,0
2962,2365,Manjunath Deshmukh,55,1,1
2963,2366,Vijay Patil,56,2,0
2964,2367,Kavitha Patil,56,1,0
2965,2367,Suresh Hegde,36,1,0
2966,2368,Vijay Pujari,44,1,0
2967,2369,Sunita Nayak,35,2,0
2968,2369,Kavitha Kulkarni,57,1,0
2969,2370,Sunita Gowda,21,2,1
2970,2371,Anitha Patil,56,2,0
2971,2371,Kavitha Pujari,63,1,0
2972,2372,Sunita Reddy,25,2,0
2973,2373,Priya Hegde,56,2,1
2974,2374,Ramesh Rao,56,2,0
2975,2374,Sunita Hegde,48,1,0
2976,2375,Suresh Gowda,41,1,1
2977,2376,Venkatesh Hegde,64,1,0
2978,2376,Lakshmi Rao,52,1,1
2979,2377,Mahesh Bhat,46,1,0
2980,2378,Anitha Rao,22,1,0
2981,2379,Vijay Reddy,30,1,0
2982,2380,Venkatesh Hegde,56,2,0
2983,2381,Anitha Rao,62,2,1
2984,2382,Suresh Reddy,22,1,1
2985,2382,Priya Shetty,50,1,0
2986,2383,Sunita Nayak,50,1,0
2987,2383,Ganesh Shetty,31,2,0
2988,2384,Ganesh Bhat,36,2,0
2989,2385,Venkatesh Patil,55,1,0
2990,2386,Kavitha Shetty,29,2,0
2991,2387,Suresh Nayak,63,1,0
2992,2387,Ganesh Hegde,26,2,0
2993,2388,Mahesh Nayak,39,1,0
2994,2388,Ganesh Patil,58,2,0
2995,2389,Vijay Nayak,37,2,0
2996,2390,Lakshmi Reddy,26,2,0
2997,2391,Vijay Shetty,38,2,0
2998,2391,Lakshmi Reddy,30,1,0
2999,2392,Suresh Rao,36,1,0
3000,2393,Priya Pujari,38,2,0
3001,2394,Manjunath Hegde,44,2,0
3002,2395,Sunita Kumar,44,2,0
3003,2395,Anitha Shetty,22,1,0
3004,2396,Mahesh Shetty,50,1,0
3005,2397,Venkatesh Bhat,28,2,0
3006,2398,Kavitha Shetty,53,1,0
3007,2399,Suresh Gowda,27,1,1
3008,2400,Mahesh Pujari,35,1,1
3009,2401,Ganesh Kulkarni,47,2,0
3010,2401,Ramesh Nayak,62,1,0
3011,2402,Sunita Bhat,23,1,1
3012,2403,Lakshmi Reddy,63,1,0
3013,2404,Kavitha Shetty,50,1,1
3014,2405,Ganesh Hegde,39,2,0
3015,2406,Vijay Nayak,29,2,1
3016,2407,Sunita Shetty,40,1,0
3017,2408,Venkatesh Reddy,21,1,0
3018,2409,Ramesh Gowda,45,2,0
3019,2409,Vijay Reddy,62,2,0
3020,2410,Anitha Bhat,58,1,0
3021,2411,Anitha Pujari,24,2,1
3022,2412,Vijay Bhat,62,1,0
3023,2413,Kavitha Bhat,52,1,0
3024,2414,Manjunath Shetty,56,2,1
3025,2415,Priya Nayak,62,1,0
3026,2415,Kavitha Deshmukh,21,1,1
3027,2416,Suresh Rao,29,2,0
3028,2417,Anitha Bhat,54,2,0
3029,2418,Suresh Gowda,61,2,0
3030,2419,Suresh Nayak,58,2,0
3031,2420,Anitha Gowda,49,2,1
3032,2420,Sunita Kulkarni,33,1,1
3033,2421,Venkatesh Deshmukh,25,1,1
3034,2422,Kavitha Deshmukh,24,1,0
3035,2423,Mahesh Hegde,33,2,0
3036,2424,Priya Nayak,56,1,0
3037,2425,Ramesh Patil,46,1,0
3038,2426,Anitha Bhat,58,2,0
3039,2427,Kavitha Shetty,23,1,0
3040,2428,Kavitha Pujari,40,2,0
3041,2429,Mahesh Nayak,53,2,0
3042,2430,Kavitha Hegde,29,1,0
3043,2431,Ramesh Reddy,32,1,0
3044,2432,Suresh Bhat,41,2,0
3045,2433,Ganesh Kulkarni,52,2,1
3046,2434,Anitha Kulkarni,46,1,0
3047,2435,Ramesh Pujari,26,2,0
3048,2436,Venkatesh Bhat,30,1,0
3049,2437,Manjunath Nayak,40,2,1
3050,2438,Anitha Pujari,60,2,0
3051,2439,Ganesh Kulkarni,22,2,0
3052,2439,Venkatesh Patil,51,1,0
3053,2440,Priya Rao,25,2,1
3054,2440,Priya Pujari,56,1,0
3055,2441,Anitha Reddy,25,1,0
3056,2442,Vijay Patil,65,1,0
3057,2443,Manjunath Nayak,20,2,0
3058,2443,Ramesh Kulkarni,28,1,0
3059,2444,Kavitha Hegde,38,2,0
3060,2445,Anitha Kumar,45,1,0
3061,2446,Vijay Nayak,57,2,0
3062,2447,Kavitha Pujari,36,2,0
3063,2448,Manjunath Nayak,56,1,0
3064,2449,Suresh Shetty,32,1,1
3065,2450,Manjunath Rao,30,1,1
3066,2451,Vijay Nayak,46,2,0
3067,2452,Venkatesh Patil,37,1,1
3068,2452,Anitha Rao,32,1,0
3069,2453,Manjunath Hegde,19,2,0
3070,2454,Suresh Reddy,55,1,0
3071,2455,Anitha Hegde,44,1,0
3072,2455,Mahesh Reddy,43,2,0
3073,2456,Ganesh Hegde,20,1,0
3074,2456,Anitha Bhat,27,1,0
3075,2457,Suresh Hegde,28,2,0
3076,2458,Lakshmi Patil,29,1,0
3077,2459,Ramesh Gowda,40,1,0
3078,2459,Suresh Shetty,41,1,0
3079,2460,Mahesh Nayak,35,2,1
3080,2460,Manjunath Kumar,35,2,1
3081,2461,Kavitha Shetty,30,1,0
3082,2461,Mahesh Pujari,33,2,1
3083,2462,Venkatesh Kumar,42,2,1
3084,2463,Manjunath Nayak,41,2,0
3085,2463,Lakshmi Hegde,18,2,0
3086,2464,Vijay Patil,32,2,0
3087,2465,Priya Gowda,42,1,0
3088,2465,Ganesh Bhat,60,2,1
3089,2466,Venkatesh Deshmukh,23,1,1
3090,2467,Anitha Shetty,50,1,0
3091,2467,Mahesh Nayak,46,2,0
3092,2468,Ganesh Bhat,35,2,0
3093,2468,Venkatesh Bhat,28,2,0
3094,2469,Priya Kulkarni,59,1,1
3095,2470,Sunita Pujari,24,1,1
3096,2471,Anitha Kulkarni,38,1,1
3097,2472,Priya Pujari,53,1,0
3098,2473,Venkatesh Reddy,49,1,1
3099,2474,Manjunath Hegde,38,1,0
3100,2474,Kavitha Gowda,52,2,0
3101,2475,Venkatesh Nayak,41,1,0
3102,2476,Priya Gowda,22,1,0
3103,2476,Ramesh Rao,60,1,0
3104,2477,Venkatesh Nayak,23,1,0
3105,2477,Suresh Kulkarni,36,1,0
3106,2478,Mahesh Kumar,60,2,0
3107,2479,Manjunath Rao,32,1,0
3108,2479,Mahesh Kumar,26,1,0
3109,2480,Ramesh Nayak,44,2,0
3110,2481,Ramesh Gowda,43,2,0
3111,2481,Priya Patil,48,2,0
3112,2482,Manjunath Patil,19,1,0
3113,2483,Mahesh Nayak,25,2,0
3114,2483,Priya Pujari,63,1,0
3115,2484,Anitha Hegde,23,1,0
3116,2485,Manjunath Patil,45,1,0
3117,2485,Manjunath Deshmukh,47,1,1
3118,2486,Anitha Hegde,21,2,0
3119,2487,Vijay Hegde,36,1,0
3120,2487,Ramesh Rao,18,2,1
3121,2488,Mahesh Bhat,59,2,0
3122,2488,Mahesh Gowda,19,2,0
3123,2489,Vijay Shetty,41,1,0
3124,2489,Ramesh Rao,56,2,1
3125,2490,Sunita Hegde,60,1,0
3126,2491,Sunita Hegde,57,2,0
3127,2492,Lakshmi Gowda,36,1,1
3128,2493,Anitha Bhat,64,1,0
3129,2493,Lakshmi Pujari,56,2,0
3130,2494,Vijay Gowda,20,1,0
3131,2494,Venkatesh Nayak,34,2,1
3132,2495,Ganesh Patil,65,1,0
3133,2496,Ramesh Hegde,31,2,0
3134,2496,Lakshmi Bhat,38,1,0
3135,2497,Priya Nayak,26,1,0
3136,2498,Mahesh Shetty,51,2,0
3137,2498,Venkatesh Nayak,46,1,0
3138,2499,Anitha Hegde,31,2,1
3139,2500,Anitha Rao,38,1,0
3140,2501,Suresh Deshmukh,40,1,0
3141,2501,Kavitha Gowda,36,2,0
3142,2502,Anitha Shetty,22,1,0
3143,2502,Venkatesh Hegde,35,1,0
3144,2503,Mahesh Gowda,42,1,0
3145,2504,Suresh Patil,24,1,1
3146,2505,Priya Patil,37,2,0
3147,2506,Sunita Gowda,20,2,1
3148,2506,Vijay Deshmukh,39,1,0
3149,2507,Lakshmi Gowda,50,1,1
3150,2508,Mahesh Gowda,36,2,0
3151,2509,Vijay Hegde,31,2,0
3152,2510,Anitha Kulkarni,52,2,0
3153,2510,Manjunath Pujari,28,1,1
3154,2511,Kavitha Kumar,42,2,1
3155,2512,Ramesh Nayak,33,1,1
3156,2513,Lakshmi Hegde,39,2,1
3157,2514,Kavitha Kulkarni,29,2,0
3158,2514,Anitha Bhat,42,1,1
3159,2515,Venkatesh Kumar,46,1,0
3160,2515,Kavitha Deshmukh,34,2,0
3161,2516,Lakshmi Reddy,32,2,0
3162,2516,Mahesh Patil,54,2,0
3163,2517,Sunita Reddy,21,2,0
3164,2518,Mahesh Kumar,20,1,0
3165,2519,Vijay Reddy,29,2,0
3166,2520,Suresh Pujari,36,1,0
3167,2521,Anitha Gowda,29,2,1
3168,2522,Priya Nayak,56,1,0
3169,2523,Anitha Rao,60,2,0
3170,2524,Ramesh Deshmukh,61,1,0
3171,2524,Lakshmi Gowda,26,1,0
3172,2525,Manjunath Gowda,20,2,0
3173,2525,Ganesh Pujari,43,2,1
3174,2526,Priya Rao,28,1,1
3175,2527,Ganesh Kulkarni,48,1,0
3176,2528,Ganesh Nayak,60,1,1
3177,2529,Manjunath Bhat,23,2,0
3178,2530,Ganesh Reddy,28,1,1
3179,2531,Vijay Nayak,65,1,0
3180,2532,Ramesh Rao,24,1,0
3181,2532,Venkatesh Patil,32,2,0
3182,2533,Manjunath Kumar,32,1,0
3183,2534,Vijay Reddy,39,2,1
3184,2535,Priya Reddy,19,1,0
3185,2536,Sunita Hegde,63,2,1
3186,2537,Sunita Bhat,30,1,0
3187,2538,Suresh Bhat,45,2,1
3188,2539,Ramesh Rao,57,2,0
3189,2540,Vijay Hegde,43,2,0
3190,2540,Sunita Shetty,22,2,0
3191,2541,Lakshmi Reddy,44,2,0
3192,2542,Venkatesh Bhat,40,2,0
3193,2542,Anitha Deshmukh,47,1,0
3194,2543,Ganesh Reddy,54,1,0
3195,2544,Venkatesh Deshmukh,28,1,0
3196,2545,Venkatesh Kumar,34,1,0
3197,2546,Priya Rao,28,2,0
3198,2547,Priya Reddy,29,1,0
3199,2548,Anitha Bhat,45,1,0
3200,2549,Sunita Reddy,27,2,1
3201,2549,Vijay Pujari,56,1,0
3202,2550,Anitha Nayak,25,1,1
3203,2551,Sunita Hegde,38,1,0
3204,2552,Manjunath Gowda,39,1,0
3205,2553,Ganesh Patil,33,2,0
3206,2554,Mahesh Reddy,28,1,0
3207,2554,Sunita Bhat,37,1,0
3208,2555,Ganesh Pujari,53,1,1
3209,2556,Priya Kumar,24,2,0
3210,2557,Lakshmi Pujari,32,2,0
3211,2558,Suresh Gowda,55,1,0
3212,2559,Manjunath Reddy,41,2,0
3213,2559,Ganesh Kumar,57,2,0
3214,2560,Ganesh Patil,60,1,0
3215,2561,Vijay Reddy,55,1,0
3216,2561,Suresh Rao,42,2,0
3217,2562,Suresh Deshmukh,28,1,0
3218,2563,Kavitha Gowda,18,1,0
3219,2564,Lakshmi Rao,44,1,0
3220,2565,Manjunath Kumar,40,1,1
3221,2565,Ganesh Patil,29,2,0
3222,2566,Priya Kumar,22,2,1
3223,2566,Vijay Rao,53,2,0
3224,2567,Ganesh Deshmukh,45,2,0
3225,2568,Lakshmi Nayak,52,1,0
3226,2568,Priya Kumar,34,2,0
3227,2569,Ganesh Bhat,45,1,0
3228,2570,Ramesh Bhat,62,2,0
3229,2571,Mahesh Reddy,42,2,0
3230,2572,Anitha Patil,41,1,0
3231,2572,Venkatesh Bhat,40,2,0
3232,2573,Ramesh Gowda,33,1,1
3233,2573,Kavitha Gowda,30,1,0
3234,2574,Vijay Shetty,33,2,0
3235,2574,Kavitha Kumar,32,2,1
3236,2575,Kavitha Pujari,43,1,1
3237,2576,Mahesh Patil,61,2,0
3238,2576,Suresh Rao,19,1,0
3239,2577,Vijay Gowda,62,1,0
3240,2578,Manjunath Shetty,47,2,0
3241,2579,Suresh Pujari,50,2,0
3242,2580,Vijay Patil,57,1,0
3243,2581,Vijay Kulkarni,35,2,0
3244,2581,Sunita Hegde,24,1,0
3245,2582,Venkatesh Rao,57,1,0
3246,2583,Vijay Shetty,42,1,0
3247,2583,Vijay Shetty,32,1,1
3248,2584,Venkatesh Bhat,47,1,1
3249,2585,Kavitha Hegde,46,1,0
3250,2586,Sunita Patil,62,2,1
3251,2587,Vijay Gowda,48,2,0
3252,2587,Lakshmi Rao,52,2,0
3253,2588,Mahesh Reddy,49,1,1
3254,2588,Anitha Pujari,19,2,1
3255,2589,Ramesh Reddy,42,2,0
3256,2590,Anitha Bhat,50,2,0
3257,2591,Vijay Deshmukh,20,1,0
3258,2592,Lakshmi Kumar,39,2,1
3259,2592,Lakshmi Hegde,49,2,1
3260,2593,Lakshmi Gowda,28,1,0
3261,2594,Mahesh Hegde,20,2,0
3262,2595,Anitha Bhat,37,2,0
3263,2596,Kavitha Nayak,60,1,0
3264,2597,Manjunath Shetty,41,1,0
3265,2598,Lakshmi Patil,50,1,0
3266,2599,Ganesh Deshmukh,56,1,0
3267,2600,Venkatesh Kumar,60,1,0
3268,2600,Ramesh Nayak,34,1,0
3269,2601,Manjunath Shetty,44,2,0
3270,2602,Kavitha Bhat,64,1,0
3271,2603,Kavitha Gowda,48,1,1
3272,2604,Venkatesh Patil,26,1,0
3273,2604,Vijay Hegde,20,1,0
3274,2605,Ramesh Kumar,58,1,0
3275,2606,Priya Deshmukh,26,2,1
3276,2606,Lakshmi Pujari,22,2,0
3277,2607,Manjunath Kumar,62,2,0
3278,2608,Suresh Kulkarni,50,2,0
3279,2608,Ramesh Pujari,27,1,0
3280,2609,Anitha Patil,23,2,0
3281,2610,Vijay Bhat,43,2,0
3282,2611,Ramesh Reddy,44,2,0
3283,2612,Kavitha Pujari,21,2,0
3284,2613,Kavitha Bhat,23,2,0
3285,2613,Manjunath Kulkarni,18,2,0
3286,2614,Kavitha Deshmukh,28,2,0
3287,2615,Anitha Bhat,39,1,0
3288,2616,Vijay Kumar,48,1,1
3289,2617,Anitha Rao,24,2,1
3290,2618,Sunita Pujari,44,1,0
3291,2619,Manjunath Bhat,50,2,0
3292,2620,Manjunath Kumar,42,2,1
3293,2621,Sunita Patil,36,1,0
3294,2622,Kavitha Bhat,54,1,0
3295,2623,Lakshmi Hegde,47,2,0
3296,2624,Priya Kulkarni,62,1,0
3297,2625,Suresh Nayak,46,2,0
3298,2626,Kavitha Kumar,59,2,1
3299,2627,Vijay Gowda,27,1,0
3300,2628,Vijay Kumar,29,1,1
3301,2629,Priya Gowda,24,1,0
3302,2630,Ganesh Gowda,47,1,0
3303,2630,Mahesh Kulkarni,35,2,1
