AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
2569,1469,Ganesh Gowda,46,2,A3
2570,1470,Ramesh Gowda,50,2,A1
2571,1471,Venkatesh Rao,29,2,A1
2572,1471,Ramesh Gowda,24,2,A2
2573,1471,Mahesh Bhat,26,1,A3
2574,1472,Sunita Pujari,46,2,A1
2575,1473,Vijay Nayak,41,1,A1
2576,1473,Vijay Bhat,43,1,A2
2577,1473,Kavitha Pujari,29,1,A3
2578,1474,Suresh Kulkarni,25,1,A1
2579,1475,Priya Kumar,41,1,A1
2580,1475,Ganesh Nayak,46,2,A2
2581,1475,Sunita Shetty,29,1,A3
2582,1476,Sunita Gowda,31,1,A1
2583,1476,Kavitha Bhat,38,1,A2
2584,1476,Lakshmi Gowda,28,2,A3
2585,1477,Ramesh Gowda,37,1,A1
2586,1478,Venkatesh Kulkarni,21,1,A1
2587,1479,Suresh Pujari,21,2,A1
2588,1479,Kavitha Pujari,20,2,A2
2589,1479,Manjunath Patil,21,1,A3
2590,1480,Mahesh Hegde,32,2,A1
2591,1481,Ganesh Hegde,21,1,A1
2592,1482,Manjunath Nayak,48,1,A1
2593,1482,Mahesh Kumar,36,2,A2
2594,1483,Ramesh Kulkarni,35,2,A1
2595,1483,Lakshmi Bhat,44,2,A2
2596,1484,Sunita Hegde,22,2,A1
2597,1484,Mahesh Hegde,42,1,A2
2598,1484,Vijay Reddy,33,1,A3
2599,1485,Suresh Kumar,23,1,A1
2600,1485,Suresh Kulkarni,25,1,A2
2601,1485,Anitha Deshmukh,47,1,A3
2602,1486,Priya Kumar,25,1,A1
2603,1486,Ganesh Reddy,41,1,A2
2604,1486,Lakshmi Kulkarni,31,1,A3
2605,1487,Mahesh Patil,36,1,A1
2606,1487,Ramesh Reddy,21,2,A2
2607,1488,Lakshmi Deshmukh,37,2,A1
2608,1489,Priya Rao,30,1,A1
2609,1489,Manjunath Nayak,34,1,A2
2610,1489,Lakshmi Shetty,36,1,A3
2611,1490,Mahesh Deshmukh,22,1,A1
2612,1490,Anitha Kumar,25,1,A2
2613,1490,Suresh Kulkarni,26,1,A3
2614,1491,Priya Bhat,49,1,A1
2615,1492,Ganesh Kulkarni,37,2,A1
2616,1492,Vijay Shetty,42,2,A2
2617,1493,Ramesh Shetty,39,1,A1
2618,1493,Lakshmi Kulkarni,46,2,A2
2619,1494,Ganesh Pujari,19,2,A1
2620,1495,Mahesh Nayak,23,2,A1
2621,1495,Kavitha Kulkarni,47,2,A2
2622,1495,Vijay Kulkarni,30,2,A3
2623,1496,Priya Bhat,26,2,A1
2624,1496,Ramesh Kulkarni,25,1,A2
2625,1496,Suresh Rao,45,1,A3
2626,1497,Lakshmi Pujari,24,1,A1
2627,1498,Suresh Shetty,21,2,A1
2628,1498,Priya Bhat,41,1,A2
2629,1498,Ganesh Gowda,19,1,A3
2630,1499,Vijay Shetty,19,1,A1
2631,1499,Kavitha Bhat,23,1,A2
2632,1500,Sunita Deshmukh,20,1,A1
2633,1501,Lakshmi Nayak,22,1,A1
2634,1501,Mahesh Deshmukh,40,2,A2
2635,1501,Suresh Gowda,23,1,A3
2636,1502,Ramesh Bhat,20,1,A1
2637,1502,Suresh Gowda,33,1,A2
2638,1502,Priya Nayak,43,1,A3
2639,1503,Ganesh Pujari,39,1,A1
2640,1503,Vijay Deshmukh,23,2,A2
2641,1504,Manjunath Patil,25,1,A1
2642,1505,Mahesh Nayak,46,2,A1
2643,1505,Lakshmi Deshmukh,23,1,A2
2644,1506,Vijay Deshmukh,37,1,A1
2645,1507,Venkatesh Kumar,21,1,A1
2646,1507,Ganesh Nayak,49,1,A2
2647,1508,Priya Gowda,29,1,A1
2648,1508,Vijay Deshmukh,40,2,A2
2649,1509,Ganesh Nayak,49,1,A1
2650,1509,Anitha Reddy,50,1,A2
2651,1509,Sunita Gowda,25,1,A3
2652,1510,Vijay Kulkarni,40,1,A1
2653,1510,Sunita Bhat,50,1,A2
2654,1511,Kavitha Kumar,36,1,A1
2655,1511,Anitha Rao,30,1,A2
2656,1511,Manjunath Hegde,41,1,A3
2657,1512,Suresh Hegde,25,1,A1
2658,1513,Mahesh Shetty,44,1,A1
2659,1514,Lakshmi Pujari,35,1,A1
2660,1514,Kavitha Shetty,33,1,A2
2661,1514,Ganesh Nayak,21,1,A3
2662,1515,Anitha Shetty,43,1,A1
2663,1516,Sunita Bhat,27,1,A1
2664,1517,Venkatesh Hegde,47,1,A1
2665,1518,Ramesh Shetty,23,1,A1
2666,1519,Ramesh Pujari,31,2,A1
2667,1519,Venkatesh Reddy,29,1,A2
2668,1520,Ganesh Kulkarni,44,1,A1
2669,1520,Mahesh Reddy,39,1,A2
2670,1520,Manjunath Reddy,45,1,A3
2671,1521,Lakshmi Shetty,36,1,A1
2672,1521,Manjunath Deshmukh,25,1,A2
2673,1522,Lakshmi Kumar,33,1,A1
2674,1522,Kavitha Rao,23,2,A2
2675,1522,Vijay Deshmukh,44,1,A3
2676,1523,Venkatesh Gowda,29,1,A1
2677,1523,Vijay Hegde,44,2,A2
2678,1523,Lakshmi Patil,19,2,A3
2679,1524,Vijay Patil,45,2,A1
2680,1524,Vijay Hegde,41,1,A2
2681,1525,Vijay Rao,31,1,A1
2682,1526,Ramesh Hegde,26,1,A1
2683,1527,Anitha Deshmukh,21,1,A1
2684,1527,Ramesh Hegde,27,2,A2
2685,1527,Sunita Patil,46,1,A3
2686,1528,Lakshmi Kumar,36,2,A1
2687,1529,Ganesh Pujari,40,1,A1
2688,1530,Suresh Rao,37,2,A1
2689,1530,Priya Bhat,27,2,A2
2690,1531,Kavitha Reddy,44,2,A1
2691,1532,Manjunath Kulkarni,25,1,A1
2692,1532,Lakshmi Hegde,50,1,A2
2693,1533,Priya Pujari,38,2,A1
2694,1533,Vijay Gowda,23,1,A2
2695,1534,Anitha Bhat,22,2,A1
2696,1534,Sunita Bhat,28,1,A2
2697,1534,Suresh Nayak,24,1,A3
2698,1535,Manjunath Nayak,27,2,A1
2699,1535,Suresh Shetty,43,1,A2
2700,1536,Sunita Kumar,40,2,A1
2701,1537,Vijay Rao,24,1,A1
2702,1538,Suresh Bhat,20,1,A1
2703,1539,Priya Rao,42,1,A1
2704,1540,Suresh Patil,28,1,A1
2705,1541,Mahesh Kulkarni,43,1,A1
2706,1542,Vijay Nayak,38,2,A1
2707,1543,Suresh Nayak,39,1,A1
2708,1544,Lakshmi Kumar,40,1,A1
2709,1545,Kavitha Gowda,32,1,A1
2710,1545,Mahesh Kulkarni,49,1,A2
2711,1546,Priya Deshmukh,20,2,A1
2712,1547,Anitha Gowda,27,1,A1
2713,1548,Ramesh Patil,45,1,A1
2714,1549,Ganesh Hegde,23,1,A1
2715,1549,Ganesh Bhat,20,1,A2
2716,1550,Suresh Shetty,21,1,A1
2717,1551,Ramesh Bhat,27,1,A1
2718,1551,Manjunath Deshmukh,49,1,A2
2719,1552,Priya Gowda,38,2,A1
2720,1553,Vijay Rao,31,1,A1
2721,1553,Suresh Pujari,30,1,A2
2722,1554,Manjunath Deshmukh,41,2,A1
2723,1555,Priya Bhat,44,1,A1
2724,1555,Ganesh Gowda,41,1,A2
2725,1556,Lakshmi Patil,49,1,A1
2726,1556,Ganesh Pujari,40,2,A2
2727,1556,Kavitha Pujari,27,1,A3
2728,1557,Kavitha Bhat,25,2,A1
2729,1558,Anitha Rao,44,1,A1
2730,1559,Kavitha Reddy,32,1,A1
2731,1560,Suresh Kumar,21,1,A1
2732,1561,Vijay Patil,48,2,A1
2733,1562,Anitha Hegde,22,1,A1
2734,1563,Kavitha Kumar,43,1,A1
2735,1564,Sunita Patil,42,1,A1
2736,1565,Lakshmi Rao,30,2,A1
2737,1565,Manjunath Gowda,29,2,A2
2738,1566,Lakshmi Shetty,47,1,A1
2739,1567,Manjunath Nayak,24,2,A1
2740,1568,Anitha Kulkarni,38,1,A1
2741,1569,Priya Pujari,43,1,A1
2742,1569,Ramesh Hegde,49,1,A2
2743,1570,Sunita Kulkarni,30,2,A1
2744,1571,Ramesh Deshmukh,30,1,A1
2745,1572,Sunita Reddy,41,1,A1
2746,1572,Kavitha Shetty,30,1,A2
2747,1572,Sunita Gowda,28,1,A3
2748,1573,Vijay Shetty,45,1,A1
2749,1574,Priya Shetty,20,1,A1
2750,1574,Mahesh Kulkarni,34,1,A2
2751,1575,Vijay Kumar,34,1,A1
2752,1576,Ramesh Kumar,27,1,A1
2753,1576,Ramesh Bhat,43,1,A2
2754,1577,Ramesh Kumar,49,2,A1
2755,1578,Kavitha Shetty,39,2,A1
2756,1578,Vijay Reddy,34,1,A2
2757,1578,Sunita Kulkarni,46,1,A3
2758,1579,Sunita Reddy,44,1,A1
2759,1580,Manjunath Gowda,48,2,A1
2760,1581,Anitha Kulkarni,37,1,A1
2761,1582,Sunita Pujari,45,1,A1
2762,1582,Suresh Rao,50,2,A2
2763,1582,Priya Bhat,26,2,A3
2764,1583,Sunita Pujari,39,2,A1
2765,1583,Mahesh Kulkarni,30,2,A2
2766,1583,Ramesh Kumar,27,1,A3
2767,1584,Venkatesh Deshmukh,34,1,A1
2768,1584,Lakshmi Patil,30,1,A2
2769,1584,Vijay Nayak,50,1,A3
2770,1585,Venkatesh Shetty,44,1,A1
2771,1585,Mahesh Reddy,22,1,A2
2772,1586,Venkatesh Kulkarni,37,2,A1
2773,1586,Manjunath Nayak,31,1,A2
2774,1587,Lakshmi Pujari,29,1,A1
2775,1588,Ganesh Bhat,43,1,A1
2776,1588,Kavitha Deshmukh,20,1,A2
2777,1589,Venkatesh Reddy,46,2,A1
2778,1589,Mahesh Rao,36,1,A2
2779,1589,Manjunath Bhat,32,2,A3
2780,1590,Vijay Deshmukh,41,1,A1
2781,1591,Mahesh Reddy,41,1,A1
2782,1592,Kavitha Pujari,33,2,A1
2783,1593,Manjunath Bhat,29,1,A1
2784,1593,Priya Patil,30,1,A2
2785,1594,Lakshmi Nayak,50,1,A1
2786,1594,Priya Gowda,42,2,A2
2787,1594,Ganesh Shetty,47,2,A3
2788,1595,Sunita Nayak,38,1,A1
2789,1595,Lakshmi Shetty,19,1,A2
2790,1596,Venkatesh Deshmukh,42,1,A1
2791,1596,Suresh Gowda,27,2,A2
2792,1597,Sunita Deshmukh,48,1,A1
2793,1598,Priya Deshmukh,33,1,A1
2794,1598,Priya Shetty,25,1,A2
2795,1599,Manjunath Reddy,43,1,A1
2796,1600,Kavitha Pujari,35,2,A1
2797,1601,Manjunath Pujari,46,1,A1
2798,1601,Ramesh Hegde,41,1,A2
2799,1601,Manjunath Nayak,32,1,A3
2800,1602,Mahesh Deshmukh,22,1,A1
2801,1603,Suresh Deshmukh,34,1,A1
2802,1604,Anitha Bhat,25,2,A1
2803,1604,Venkatesh Patil,32,1,A2
2804,1605,Priya Deshmukh,43,1,A1
2805,1606,Vijay Pujari,30,1,A1
2806,1607,Venkatesh Kumar,34,1,A1
2807,1608,Manjunath Rao,45,1,A1
2808,1609,Priya Reddy,25,1,A1
2809,1609,Suresh Patil,44,1,A2
2810,1610,Manjunath Gowda,42,1,A1
2811,1610,Venkatesh Kumar,23,1,A2
2812,1610,Kavitha Gowda,39,1,A3
2813,1611,Vijay Deshmukh,24,1,A1
2814,1612,Kavitha Kulkarni,34,2,A1
2815,1613,Vijay Rao,35,1,A1
2816,1613,Lakshmi Nayak,36,1,A2
2817,1613,Sunita Patil,19,1,A3
2818,1614,Sunita Patil,40,2,A1
2819,1614,Priya Kumar,44,1,A2
2820,1614,Ramesh Kulkarni,32,1,A3
2821,1615,Kavitha Bhat,35,1,A1
2822,1615,Vijay Hegde,42,1,A2
2823,1616,Sunita Kulkarni,26,2,A1
2824,1617,Manjunath Kulkarni,25,1,A1
2825,1618,Ramesh Deshmukh,26,2,A1
2826,1618,Ganesh Reddy,37,1,A2
2827,1619,Sunita Nayak,28,1,A1
2828,1619,Suresh Nayak,22,1,A2
2829,1620,Venkatesh Bhat,41,1,A1
2830,1620,Mahesh Reddy,35,1,A2
2831,1620,Mahesh Gowda,48,2,A3
2832,1621,Manjunath Rao,47,2,A1
2833,1621,Ramesh Kulkarni,26,1,A2
2834,1622,Lakshmi Pujari,32,1,A1
2835,1623,Ganesh Rao,40,1,A1
2836,1623,Kavitha Kumar,34,1,A2
2837,1623,Mahesh Reddy,43,2,A3
2838,1624,Priya Kulkarni,32,2,A1
2839,1625,Ramesh Shetty,20,1,A1
2840,1626,Ganesh Rao,37,1,A1
2841,1626,Anitha Gowda,27,1,A2
2842,1627,Mahesh Kumar,25,2,A1
2843,1628,Ganesh Rao,49,2,A1
2844,1628,Priya Kumar,23,1,A2
2845,1628,Anitha Gowda,25,2,A3
2846,1629,Vijay Kulkarni,30,2,A1
2847,1630,Suresh Patil,36,1,A1
2848,1630,Ganesh Pujari,34,2,A2
2849,1630,Vijay Bhat,50,1,A3
2850,1631,Ganesh Pujari,24,1,A1
2851,1632,Vijay Reddy,29,1,A1
2852,1632,Lakshmi Nayak,36,2,A2
2853,1633,Priya Nayak,41,1,A1
2854,1634,Manjunath Kumar,36,1,A1
2855,1634,Kavitha Rao,40,2,A2
2856,1634,Ramesh Hegde,21,2,A3
2857,1635,Vijay Nayak,35,1,A1
2858,1636,Venkatesh Kulkarni,43,1,A1
2859,1636,Manjunath Shetty,34,1,A2
2860,1636,Suresh Kulkarni,49,1,A3
2861,1637,Ramesh Nayak,42,2,A1
2862,1638,Manjunath Patil,46,1,A1
2863,1638,Vijay Shetty,34,1,A2
2864,1639,Vijay Shetty,22,2,A1
2865,1639,Ganesh Patil,48,1,A2
2866,1639,Ramesh Gowda,35,1,A3
2867,1640,Venkatesh Reddy,24,1,A1
2868,1641,Ganesh Rao,43,1,A1
2869,1641,Suresh Gowda,25,1,A2
2870,1641,Manjunath Kumar,38,1,A3
2871,1642,Sunita Hegde,28,1,A1
2872,1642,Mahesh Hegde,46,1,A2
2873,1642,Anitha Hegde,33,1,A3
2874,1643,Mahesh Patil,23,2,A1
2875,1643,Priya Deshmukh,25,2,A2
2876,1643,Kavitha Hegde,41,1,A3
2877,1644,Priya Rao,35,2,A1
2878,1644,Sunita Deshmukh,22,2,A2
2879,1645,Vijay Kulkarni,21,1,A1
2880,1645,Lakshmi Nayak,25,2,A2
2881,1646,Ganesh Rao,48,1,A1
2882,1646,Lakshmi Shetty,37,1,A2
2883,1646,Ganesh Gowda,30,2,A3
2884,1647,Lakshmi Deshmukh,49,1,A1
2885,1647,Sunita Hegde,48,1,A2
2886,1648,Suresh Reddy,35,1,A1
2887,1649,Manjunath Patil,34,2,A1
2888,1650,Venkatesh Hegde,43,2,A1
2889,1650,Priya Rao,30,1,A2
2890,1651,Anitha Reddy,35,1,A1
2891,1651,Vijay Gowda,39,1,A2
2892,1651,Manjunath Patil,29,1,A3
2893,1652,Mahesh Rao,50,2,A1
2894,1653,Kavitha Rao,49,1,A1
2895,1654,Kavitha Hegde,21,1,A1
2896,1654,Anitha Kulkarni,32,1,A2
2897,1654,Priya Reddy,26,1,A3
2898,1655,Manjunath Rao,32,1,A1
2899,1656,Ramesh Patil,38,1,A1
2900,1656,Anitha Hegde,25,1,A2
2901,1657,Sunita Gowda,46,2,A1
2902,1658,Vijay Gowda,48,1,A1
2903,1658,Ramesh Nayak,39,2,A2
2904,1658,Vijay Bhat,22,2,A3
2905,1659,Vijay Reddy,30,2,A1
2906,1659,Vijay Nayak,27,1,A2
2907,1659,Venkatesh Gowda,48,1,A3
2908,1660,Manjunath Deshmukh,42,1,A1
2909,1661,Mahesh Kumar,27,1,A1
2910,1662,Ramesh Gowda,27,2,A1
2911,1662,Mahesh Bhat,42,1,A2
2912,1663,Ramesh Kulkarni,40,2,A1
2913,1663,Kavitha Deshmukh,38,2,A2
2914,1663,Venkatesh Kumar,41,1,A3
2915,1664,Manjunath Deshmukh,29,1,A1
2916,1665,Vijay Deshmukh,23,1,A1
2917,1666,Lakshmi Pujari,32,1,A1
2918,1667,Manjunath Reddy,31,1,A1
2919,1667,Suresh Shetty,45,1,A2
2920,1667,Vijay Shetty,35,1,A3
2921,1668,Mahesh Deshmukh,22,1,A1
2922,1669,Lakshmi Nayak,45,1,A1
2923,1669,Manjunath Hegde,36,1,A2
2924,1670,Anitha Patil,48,2,A1
2925,1671,Ganesh Kumar,27,1,A1
2926,1672,Ramesh Kulkarni,19,2,A1
2927,1673,Lakshmi Nayak,23,2,A1
2928,1673,Anitha Shetty,50,2,A2
2929,1674,Lakshmi Reddy,42,2,A1
2930,1674,Anitha Bhat,23,1,A2
2931,1675,Priya Hegde,47,1,A1
2932,1676,Sunita Patil,26,1,A1
2933,1676,Mahesh Shetty,31,1,A2
2934,1677,Ramesh Reddy,35,1,A1
2935,1678,Sunita Patil,28,1,A1
2936,1678,Manjunath Shetty,33,2,A2
2937,1678,Manjunath Pujari,48,1,A3
2938,1679,Ganesh Bhat,25,1,A1
2939,1679,Priya Shetty,33,2,A2
2940,1680,Venkatesh Kumar,44,1,A1
2941,1681,Lakshmi Deshmukh,34,2,A1
2942,1682,Sunita Hegde,37,1,A1
2943,1682,Priya Bhat,34,1,A2
2944,1682,Manjunath Reddy,43,1,A3
2945,1683,Lakshmi Gowda,20,1,A1
2946,1684,Venkatesh Patil,48,2,A1
2947,1684,Manjunath Shetty,27,1,A2
2948,1684,Sunita Kumar,33,1,A3
2949,1685,Priya Kulkarni,19,1,A1
2950,1685,Ganesh Rao,46,1,A2
2951,1685,Ramesh Deshmukh,35,1,A3
2952,1686,Mahesh Pujari,29,2,A1
2953,1686,Manjunath Patil,45,1,A2
2954,1687,Suresh Rao,39,2,A1
2955,1687,Suresh Shetty,45,2,A2
2956,1687,Sunita Gowda,19,1,A3
2957,1688,Manjunath Kumar,39,1,A1
2958,1688,Lakshmi Deshmukh,35,1,A2
2959,1688,Mahesh Kumar,37,1,A3
2960,1689,Ganesh Nayak,34,1,A1
2961,1689,Ramesh Rao,32,2,A2
2962,1690,Anitha Pujari,38,1,A1
2963,1691,Priya Rao,36,1,A1
2964,1692,Ganesh Deshmukh,41,1,A1
2965,1693,Manjunath Reddy,33,1,A1
2966,1694,Vijay Shetty,47,1,A1
2967,1694,Vijay Hegde,41,1,A2
2968,1695,Sunita Reddy,43,2,A1
2969,1696,Anitha Deshmukh,50,1,A1
2970,1696,Anitha Shetty,44,2,A2
2971,1697,Ganesh Kulkarni,39,1,A1
2972,1697,Ramesh Pujari,25,1,A2
2973,1697,Anitha Gowda,48,1,A3
2974,1698,Kavitha Shetty,33,2,A1
2975,1698,Sunita Gowda,26,2,A2
2976,1698,Vijay Reddy,32,1,A3
2977,1699,Ramesh Pujari,31,1,A1
2978,1699,Ramesh Shetty,26,2,A2
2979,1699,Suresh Gowda,40,1,A3
2980,1700,Lakshmi Rao,30,2,A1
2981,1701,Venkatesh Bhat,50,1,A1
2982,1701,Sunita Shetty,23,1,A2
2983,1701,Anitha Deshmukh,43,1,A3
2984,1702,Suresh Patil,40,2,A1
2985,1703,Ramesh Hegde,23,2,A1
2986,1704,Anitha Reddy,26,1,A1
2987,1704,Suresh Patil,45,1,A2
2988,1704,Vijay Nayak,41,1,A3
2989,1705,Priya Kumar,48,1,A1
2990,1706,Ganesh Kulkarni,41,1,A1
2991,1706,Ramesh Kumar,50,1,A2
2992,1707,Anitha Shetty,26,2,A1
2993,1708,Sunita Rao,38,1,A1
2994,1709,Ramesh Rao,39,2,A1
2995,1710,Lakshmi Gowda,40,1,A1
2996,1710,Sunita Reddy,45,1,A2
2997,1711,Vijay Shetty,29,1,A1
2998,1712,Kavitha Kulkarni,27,1,A1
2999,1713,Mahesh Patil,30,2,A1
3000,1713,Anitha Rao,44,1,A2
3001,1714,Suresh Shetty,30,1,A1
3002,1715,Vijay Rao,47,2,A1
3003,1716,Suresh Nayak,48,1,A1
3004,1717,Manjunath Kulkarni,34,1,A1
3005,1718,Priya Kulkarni,20,1,A1
3006,1719,Suresh Patil,42,2,A1
3007,1720,Kavitha Pujari,48,2,A1
3008,1721,Priya Rao,43,2,A1
3009,1721,Sunita Pujari,28,1,A2
3010,1722,Anitha Deshmukh,19,2,A1
3011,1722,Manjunath Nayak,39,1,A2
3012,1723,Lakshmi Kulkarni,28,1,A1
3013,1723,Priya Pujari,22,1,A2
3014,1723,Manjunath Pujari,26,1,A3
3015,1724,Suresh Bhat,41,1,A1
3016,1725,Priya Reddy,21,2,A1
3017,1725,Sunita Hegde,47,1,A2
3018,1725,Vijay Kulkarni,24,1,A3
3019,1726,Venkatesh Kumar,48,1,A1
3020,1727,Priya Shetty,24,1,A1
3021,1727,Manjunath Rao,47,1,A2
3022,1728,Sunita Hegde,32,2,A1
3023,1728,Suresh Gowda,38,2,A2
3024,1729,Manjunath Deshmukh,44,1,A1
3025,1729,Suresh Hegde,36,1,A2
3026,1729,Manjunath Pujari,36,1,A3
3027,1730,Vijay Rao,43,2,A1
3028,1730,Ganesh Bhat,32,2,A2
3029,1731,Ganesh Pujari,43,2,A1
3030,1731,Vijay Kumar,22,1,A2
3031,1731,Manjunath Rao,46,1,A3
3032,1732,Manjunath Shetty,30,1,A1
3033,1732,Ramesh Bhat,35,2,A2
3034,1733,Mahesh Bhat,44,1,A1
3035,1733,Ramesh Deshmukh,21,1,A2
3036,1734,Mahesh Bhat,46,2,A1
3037,1734,Manjunath Shetty,42,2,A2
3038,1735,Sunita Gowda,50,1,A1
3039,1736,Vijay Shetty,21,2,A1
3040,1737,Vijay Reddy,20,1,A1
3041,1737,Ganesh Shetty,31,1,A2
3042,1738,Lakshmi Kulkarni,46,1,A1
3043,1739,Ramesh Deshmukh,33,1,A1
3044,1739,Sunita Hegde,44,2,A2
3045,1739,Vijay Gowda,50,2,A3
3046,1740,Manjunath Gowda,45,1,A1
3047,1741,Ramesh Hegde,48,2,A1
3048,1741,Lakshmi Nayak,44,2,A2
3049,1742,Vijay Nayak,47,1,A1
3050,1743,Suresh Shetty,49,1,A1
3051,1743,Kavitha Hegde,27,1,A2
3052,1743,Ganesh Nayak,38,1,A3
3053,1744,Suresh Kumar,48,1,A1
3054,1745,Kavitha Gowda,33,2,A1
3055,1746,Venkatesh Kulkarni,50,1,A1
3056,1747,Mahesh Rao,39,2,A1
3057,1747,Mahesh Nayak,49,2,A2
3058,1747,Anitha Rao,33,2,A3
3059,1748,Manjunath Reddy,27,2,A1
3060,1748,Lakshmi Patil,32,1,A2
3061,1748,Sunita Patil,25,2,A3
3062,1749,Mahesh Reddy,20,1,A1
3063,1749,Anitha Patil,40,1,A2
3064,1749,Vijay Shetty,32,1,A3
3065,1750,Suresh Kulkarni,30,2,A1
3066,1750,Kavitha Shetty,25,2,A2
3067,1751,Venkatesh Hegde,39,1,A1
3068,1752,Manjunath Kulkarni,41,1,A1
3069,1753,Venkatesh Gowda,38,1,A1
3070,1753,Suresh Patil,40,1,A2
3071,1754,Sunita Reddy,21,1,A1
3072,1755,Ramesh Kumar,33,1,A1
3073,1755,Anitha Deshmukh,50,2,A2
3074,1755,Vijay Deshmukh,27,1,A3
3075,1756,Suresh Nayak,50,1,A1
3076,1757,Manjunath Rao,27,1,A1
3077,1757,Lakshmi Shetty,32,1,A2
3078,1758,Sunita Kulkarni,25,2,A1
3079,1759,Lakshmi Bhat,28,1,A1
3080,1760,Kavitha Deshmukh,42,2,A1
3081,1761,Lakshmi Patil,49,1,A1
3082,1761,Priya Gowda,20,1,A2
3083,1761,Kavitha Reddy,21,2,A3
3084,1762,Suresh Pujari,27,2,A1
3085,1763,Suresh Patil,24,2,A1
3086,1764,Sunita Gowda,43,1,A1
3087,1764,Vijay Gowda,34,1,A2
3088,1765,Ramesh Hegde,19,1,A1
3089,1766,Ganesh Hegde,22,1,A1
3090,1767,Mahesh Bhat,40,2,A1
3091,1767,Sunita Nayak,26,2,A2
3092,1768,Venkatesh Kumar,32,1,A1
3093,1769,Vijay Pujari,45,1,A1
3094,1770,Ganesh Pujari,20,2,A1
3095,1770,Mahesh Patil,48,1,A2
3096,1771,Ramesh Shetty,44,2,A1
3097,1772,Suresh Hegde,48,1,A1
3098,1773,Lakshmi Shetty,38,1,A1
3099,1773,Vijay Gowda,44,1,A2
3100,1773,Priya Kumar,44,1,A3
3101,1774,Priya Hegde,26,2,A1
3102,1774,Ramesh Rao,41,1,A2
3103,1775,Lakshmi Hegde,24,1,A1
3104,1775,Suresh Kulkarni,49,2,A2
3105,1776,Sunita Deshmukh,39,1,A1
3106,1777,Kavitha Pujari,27,1,A1
3107,1777,Mahesh Pujari,44,1,A2
3108,1778,Venkatesh Hegde,39,1,A1
3109,1779,Sunita Shetty,40,1,A1
3110,1779,Anitha Kulkarni,40,2,A2
3111,1780,Ganesh Bhat,27,1,A1
3112,1780,Ramesh Kumar,47,1,A2
3113,1780,Ramesh Patil,44,1,A3
3114,1781,Lakshmi Bhat,44,1,A1
3115,1781,Manjunath Gowda,46,1,A2
3116,1781,Vijay Deshmukh,28,2,A3
3117,1782,Vijay Pujari,36,1,A1
3118,1782,Ramesh Rao,42,1,A2
3119,1782,Ganesh Kulkarni,20,2,A3
3120,1783,Lakshmi Hegde,35,1,A1
3121,1783,Mahesh Pujari,32,1,A2
3122,1783,Lakshmi Hegde,40,1,A3
3123,1784,Kavitha Rao,23,1,A1
3124,1785,Priya Patil,42,1,A1
3125,1786,Suresh Patil,25,1,A1
3126,1786,Venkatesh Rao,41,1,A2
3127,1786,Lakshmi Hegde,35,2,A3
3128,1787,Sunita Rao,27,1,A1
3129,1788,Vijay Deshmukh,35,1,A1
3130,1788,Sunita Pujari,23,1,A2
3131,1789,Sunita Pujari,49,1,A1
3132,1790,Manjunath Kulkarni,23,1,A1
3133,1790,Mahesh Reddy,35,2,A2
3134,1791,Suresh Bhat,22,1,A1
3135,1792,Vijay Bhat,32,1,A1
3136,1793,Sunita Patil,23,1,A1
3137,1793,Priya Bhat,23,1,A2
3138,1793,Ramesh Kulkarni,43,1,A3
3139,1794,Venkatesh Kumar,26,1,A1
3140,1795,Suresh Pujari,41,1,A1
3141,1795,Venkatesh Bhat,41,1,A2
3142,1795,Mahesh Hegde,21,1,A3
3143,1796,Suresh Patil,41,1,A1
3144,1796,Priya Gowda,26,1,A2
3145,1797,Ramesh Reddy,25,1,A1
3146,1797,Sunita Hegde,41,1,A2
3147,1797,Manjunath Gowda,41,1,A3
3148,1798,Vijay Rao,49,1,A1
3149,1798,Venkatesh Kulkarni,34,1,A2
3150,1799,Suresh Shetty,47,2,A1
3151,1800,Kavitha Hegde,41,1,A1
3152,1801,Ramesh Kulkarni,46,1,A1
3153,1801,Mahesh Deshmukh,27,1,A2
3154,1801,Vijay Kumar,24,2,A3
3155,1802,Anitha Bhat,30,1,A1
3156,1802,Anitha Patil,31,1,A2
3157,1802,Sunita Deshmukh,27,1,A3
3158,1803,Vijay Shetty,24,1,A1
3159,1803,Sunita Kulkarni,21,1,A2
3160,1804,Manjunath Pujari,46,2,A1
3161,1804,Ganesh Bhat,23,1,A2
3162,1805,Ganesh Kulkarni,19,2,A1
3163,1806,Ramesh Deshmukh,29,1,A1
3164,1806,Suresh Gowda,49,2,A2
3165,1807,Suresh Hegde,27,1,A1
3166,1808,Ramesh Kumar,43,1,A1
3167,1808,Lakshmi Rao,46,2,A2
3168,1809,Kavitha Pujari,30,1,A1
3169,1810,Manjunath Kulkarni,24,1,A1
3170,1810,Suresh Nayak,38,1,A2
3171,1810,Suresh Rao,37,2,A3
3172,1811,Lakshmi Hegde,47,1,A1
3173,1812,Sunita Reddy,28,1,A1
3174,1813,Anitha Rao,19,2,A1
3175,1813,Sunita Reddy,33,1,A2
3176,1813,Venkatesh Kulkarni,37,1,A3
3177,1814,Manjunath Nayak,49,2,A1
3178,1815,Ramesh Bhat,45,1,A1
3179,1815,Sunita Kulkarni,29,1,A2
